分拣中心,日期,班次,正式工人数,临时工人数
分拣中心_SC2,2023-12-19,14:00-22:00,0.0,58
分拣中心_SC2,2023-12-19,16:00-24:00,46.0,0
分拣中心_SC2,2023-12-20,00:00-08:00,0.0,369
分拣中心_SC2,2023-12-20,05:00-13:00,0.0,176
分拣中心_SC2,2023-12-20,08:00-16:00,0.0,108
分拣中心_SC2,2023-12-20,12:00-20:00,60.0,79
分拣中心_SC2,2023-12-20,14:00-22:00,0.0,80
分拣中心_SC2,2023-12-20,16:00-24:00,0.0,75
分拣中心_SC2,2023-12-21,00:00-08:00,0.0,173
分拣中心_SC2,2023-12-21,05:00-13:00,0.0,130
分拣中心_SC2,2023-12-21,08:00-16:00,6.0,65
分拣中心_SC2,2023-12-21,12:00-20:00,0.0,139
分拣中心_SC2,2023-12-21,14:00-22:00,0.0,72
分拣中心_SC2,2023-12-21,16:00-24:00,54.0,0
分拣中心_SC2,2023-12-22,00:00-08:00,60.0,67
分拣中心_SC2,2023-12-22,05:00-13:00,0.0,122
分拣中心_SC2,2023-12-22,08:00-16:00,0.0,72
分拣中心_SC2,2023-12-22,12:00-20:00,0.0,127
分拣中心_SC2,2023-12-22,14:00-22:00,0.0,79
分拣中心_SC2,2023-12-22,16:00-24:00,0.0,104
分拣中心_SC2,2023-12-23,00:00-08:00,0.0,408
分拣中心_SC2,2023-12-23,05:00-13:00,0.0,201
分拣中心_SC2,2023-12-23,08:00-16:00,0.0,120
分拣中心_SC2,2023-12-23,12:00-20:00,0.0,167
分拣中心_SC2,2023-12-23,14:00-22:00,60.0,12
分拣中心_SC2,2023-12-23,16:00-24:00,0.0,79
分拣中心_SC2,2023-12-24,00:00-08:00,0.0,142
分拣中心_SC2,2023-12-24,05:00-13:00,60.0,90
分拣中心_SC2,2023-12-24,08:00-16:00,0.0,101
分拣中心_SC2,2023-12-24,12:00-20:00,0.0,120
分拣中心_SC2,2023-12-24,14:00-22:00,0.0,66
分拣中心_SC2,2023-12-24,16:00-24:00,0.0,62
分拣中心_SC2,2023-12-25,00:00-08:00,0.0,98
分拣中心_SC2,2023-12-25,05:00-13:00,0.0,119
分拣中心_SC2,2023-12-25,08:00-16:00,0.0,76
分拣中心_SC2,2023-12-25,12:00-20:00,4.0,134
分拣中心_SC2,2023-12-25,14:00-22:00,0.0,65
分拣中心_SC2,2023-12-25,16:00-24:00,56.0,0
分拣中心_SC2,2023-12-26,00:00-08:00,2.0,83
分拣中心_SC2,2023-12-26,05:00-13:00,0.0,119
分拣中心_SC2,2023-12-26,08:00-16:00,58.0,0
分拣中心_SC2,2023-12-26,12:00-20:00,0.0,126
分拣中心_SC2,2023-12-26,14:00-22:00,0.0,58
分拣中心_SC2,2023-12-26,16:00-24:00,0.0,58
分拣中心_SC2,2023-12-27,00:00-08:00,0.0,369
分拣中心_SC2,2023-12-27,05:00-13:00,0.0,176
分拣中心_SC2,2023-12-27,08:00-16:00,60.0,33
分拣中心_SC2,2023-12-27,12:00-20:00,0.0,154
分拣中心_SC2,2023-12-27,14:00-22:00,0.0,80
分拣中心_SC2,2023-12-27,16:00-24:00,0.0,75
分拣中心_SC2,2023-12-28,00:00-08:00,0.0,173
分拣中心_SC2,2023-12-28,05:00-13:00,0.0,130
分拣中心_SC2,2023-12-28,08:00-16:00,0.0,73
分拣中心_SC2,2023-12-28,12:00-20:00,0.0,139
分拣中心_SC2,2023-12-28,14:00-22:00,6.0,65
分拣中心_SC2,2023-12-28,16:00-24:00,54.0,0
分拣中心_SC2,2023-12-29,00:00-08:00,0.0,142
分拣中心_SC2,2023-12-29,05:00-13:00,0.0,122
分拣中心_SC2,2023-12-29,08:00-16:00,0.0,72
分拣中心_SC2,2023-12-29,12:00-20:00,0.0,127
分拣中心_SC2,2023-12-29,14:00-22:00,0.0,79
分拣中心_SC2,2023-12-29,16:00-24:00,60.0,29
分拣中心_SC2,2023-12-30,00:00-08:00,0.0,408
分拣中心_SC2,2023-12-30,05:00-13:00,0.0,201
分拣中心_SC2,2023-12-30,08:00-16:00,0.0,120
分拣中心_SC2,2023-12-30,12:00-20:00,0.0,167
分拣中心_SC2,2023-12-30,14:00-22:00,60.0,12
分拣中心_SC2,2023-12-30,16:00-24:00,0.0,79
分拣中心_SC2,2023-12-31,00:00-08:00,0.0,142
分拣中心_SC2,2023-12-31,05:00-13:00,60.0,90
分拣中心_SC2,2023-12-31,08:00-16:00,0.0,101
分拣中心_SC2,2023-12-31,12:00-20:00,0.0,120
分拣中心_SC2,2023-12-31,14:00-22:00,0.0,66
分拣中心_SC2,2023-12-31,16:00-24:00,0.0,62
分拣中心_SC40,2023-12-01,00:00-08:00,9.0,46
分拣中心_SC40,2023-12-01,05:00-13:00,16.0,10
分拣中心_SC40,2023-12-01,08:00-16:00,5.0,30
分拣中心_SC40,2023-12-01,12:00-20:00,7.0,27
分拣中心_SC40,2023-12-01,14:00-22:00,18.0,14
分拣中心_SC40,2023-12-01,16:00-24:00,5.0,25
分拣中心_SC40,2023-12-02,00:00-08:00,3.0,130
分拣中心_SC40,2023-12-02,05:00-13:00,5.0,39
分拣中心_SC40,2023-12-02,08:00-16:00,12.0,32
分拣中心_SC40,2023-12-02,12:00-20:00,25.0,19
分拣中心_SC40,2023-12-02,14:00-22:00,7.0,18
分拣中心_SC40,2023-12-02,16:00-24:00,8.0,13
分拣中心_SC40,2023-12-03,00:00-08:00,9.0,74
分拣中心_SC40,2023-12-03,05:00-13:00,25.0,9
分拣中心_SC40,2023-12-03,08:00-16:00,10.0,29
分拣中心_SC40,2023-12-03,12:00-20:00,3.0,37
分拣中心_SC40,2023-12-03,14:00-22:00,2.0,20
分拣中心_SC40,2023-12-03,16:00-24:00,11.0,9
分拣中心_SC40,2023-12-04,00:00-08:00,0.0,88
分拣中心_SC40,2023-12-04,05:00-13:00,19.0,6
分拣中心_SC40,2023-12-04,08:00-16:00,21.0,8
分拣中心_SC40,2023-12-04,12:00-20:00,6.0,25
分拣中心_SC40,2023-12-04,14:00-22:00,7.0,12
分拣中心_SC40,2023-12-04,16:00-24:00,7.0,13
分拣中心_SC40,2023-12-05,00:00-08:00,17.0,64
分拣中心_SC40,2023-12-05,05:00-13:00,13.0,16
分拣中心_SC40,2023-12-05,08:00-16:00,0.0,39
分拣中心_SC40,2023-12-05,12:00-20:00,12.0,20
分拣中心_SC40,2023-12-05,14:00-22:00,5.0,11
分拣中心_SC40,2023-12-05,16:00-24:00,13.0,7
分拣中心_SC40,2023-12-06,00:00-08:00,0.0,125
分拣中心_SC40,2023-12-06,05:00-13:00,26.0,17
分拣中心_SC40,2023-12-06,08:00-16:00,23.0,17
分拣中心_SC40,2023-12-06,12:00-20:00,0.0,44
分拣中心_SC40,2023-12-06,14:00-22:00,1.0,25
分拣中心_SC40,2023-12-06,16:00-24:00,10.0,14
分拣中心_SC40,2023-12-07,00:00-08:00,5.0,60
分拣中心_SC40,2023-12-07,05:00-13:00,0.0,33
分拣中心_SC40,2023-12-07,08:00-16:00,23.0,13
分拣中心_SC40,2023-12-07,12:00-20:00,13.0,23
分拣中心_SC40,2023-12-07,14:00-22:00,9.0,13
分拣中心_SC40,2023-12-07,16:00-24:00,10.0,13
分拣中心_SC40,2023-12-08,00:00-08:00,13.0,40
分拣中心_SC40,2023-12-08,05:00-13:00,9.0,18
分拣中心_SC40,2023-12-08,08:00-16:00,5.0,30
分拣中心_SC40,2023-12-08,12:00-20:00,7.0,27
分拣中心_SC40,2023-12-08,14:00-22:00,6.0,29
分拣中心_SC40,2023-12-08,16:00-24:00,20.0,7
分拣中心_SC40,2023-12-09,00:00-08:00,10.0,122
分拣中心_SC40,2023-12-09,05:00-13:00,8.0,35
分拣中心_SC40,2023-12-09,08:00-16:00,5.0,41
分拣中心_SC40,2023-12-09,12:00-20:00,22.0,23
分拣中心_SC40,2023-12-09,14:00-22:00,7.0,18
分拣中心_SC40,2023-12-09,16:00-24:00,8.0,13
分拣中心_SC40,2023-12-10,00:00-08:00,32.0,45
分拣中心_SC40,2023-12-10,05:00-13:00,5.0,33
分拣中心_SC40,2023-12-10,08:00-16:00,10.0,29
分拣中心_SC40,2023-12-10,12:00-20:00,6.0,33
分拣中心_SC40,2023-12-10,14:00-22:00,7.0,13
分拣中心_SC40,2023-12-10,16:00-24:00,0.0,23
分拣中心_SC40,2023-12-11,00:00-08:00,2.0,85
分拣中心_SC40,2023-12-11,05:00-13:00,7.0,21
分拣中心_SC40,2023-12-11,08:00-16:00,26.0,1
分拣中心_SC40,2023-12-11,12:00-20:00,6.0,25
分拣中心_SC40,2023-12-11,14:00-22:00,12.0,6
分拣中心_SC40,2023-12-11,16:00-24:00,7.0,13
分拣中心_SC40,2023-12-12,00:00-08:00,3.0,82
分拣中心_SC40,2023-12-12,05:00-13:00,8.0,22
分拣中心_SC40,2023-12-12,08:00-16:00,9.0,27
分拣中心_SC40,2023-12-12,12:00-20:00,19.0,11
分拣中心_SC40,2023-12-12,14:00-22:00,5.0,11
分拣中心_SC40,2023-12-12,16:00-24:00,16.0,3
分拣中心_SC40,2023-12-13,00:00-08:00,13.0,108
分拣中心_SC40,2023-12-13,05:00-13:00,31.0,11
分拣中心_SC40,2023-12-13,08:00-16:00,0.0,46
分拣中心_SC40,2023-12-13,12:00-20:00,0.0,44
分拣中心_SC40,2023-12-13,14:00-22:00,11.0,13
分拣中心_SC40,2023-12-13,16:00-24:00,5.0,21
分拣中心_SC40,2023-12-14,00:00-08:00,6.0,59
分拣中心_SC40,2023-12-14,05:00-13:00,12.0,18
分拣中心_SC40,2023-12-14,08:00-16:00,7.0,33
分拣中心_SC40,2023-12-14,12:00-20:00,24.0,10
分拣中心_SC40,2023-12-14,14:00-22:00,3.0,21
分拣中心_SC40,2023-12-14,16:00-24:00,8.0,16
分拣中心_SC40,2023-12-15,00:00-08:00,1.0,55
分拣中心_SC40,2023-12-15,05:00-13:00,7.0,21
分拣中心_SC40,2023-12-15,08:00-16:00,17.0,15
分拣中心_SC40,2023-12-15,12:00-20:00,9.0,25
分拣中心_SC40,2023-12-15,14:00-22:00,6.0,29
分拣中心_SC40,2023-12-15,16:00-24:00,19.0,8
分拣中心_SC40,2023-12-16,00:00-08:00,25.0,103
分拣中心_SC40,2023-12-16,05:00-13:00,8.0,35
分拣中心_SC40,2023-12-16,08:00-16:00,7.0,39
分拣中心_SC40,2023-12-16,12:00-20:00,5.0,44
分拣中心_SC40,2023-12-16,14:00-22:00,7.0,18
分拣中心_SC40,2023-12-16,16:00-24:00,8.0,13
分拣中心_SC40,2023-12-17,00:00-08:00,12.0,70
分拣中心_SC40,2023-12-17,05:00-13:00,7.0,31
分拣中心_SC40,2023-12-17,08:00-16:00,0.0,41
分拣中心_SC40,2023-12-17,12:00-20:00,26.0,8
分拣中心_SC40,2023-12-17,14:00-22:00,8.0,12
分拣中心_SC40,2023-12-17,16:00-24:00,7.0,14
分拣中心_SC40,2023-12-18,00:00-08:00,30.0,50
分拣中心_SC40,2023-12-18,05:00-13:00,3.0,26
分拣中心_SC40,2023-12-18,08:00-16:00,2.0,31
分拣中心_SC40,2023-12-18,12:00-20:00,6.0,25
分拣中心_SC40,2023-12-18,14:00-22:00,13.0,4
分拣中心_SC40,2023-12-18,16:00-24:00,6.0,14
分拣中心_SC40,2023-12-19,00:00-08:00,5.0,80
分拣中心_SC40,2023-12-19,05:00-13:00,7.0,23
分拣中心_SC40,2023-12-19,08:00-16:00,3.0,35
分拣中心_SC40,2023-12-19,12:00-20:00,28.0,0
分拣中心_SC40,2023-12-19,14:00-22:00,5.0,11
分拣中心_SC40,2023-12-19,16:00-24:00,12.0,8
分拣中心_SC40,2023-12-20,00:00-08:00,9.0,113
分拣中心_SC40,2023-12-20,05:00-13:00,27.0,16
分拣中心_SC40,2023-12-20,08:00-16:00,8.0,36
分拣中心_SC40,2023-12-20,12:00-20:00,0.0,44
分拣中心_SC40,2023-12-20,14:00-22:00,5.0,20
分拣中心_SC40,2023-12-20,16:00-24:00,11.0,13
分拣中心_SC40,2023-12-21,00:00-08:00,13.0,50
分拣中心_SC40,2023-12-21,05:00-13:00,2.0,30
分拣中心_SC40,2023-12-21,08:00-16:00,11.0,28
分拣中心_SC40,2023-12-21,12:00-20:00,9.0,28
分拣中心_SC40,2023-12-21,14:00-22:00,9.0,13
分拣中心_SC40,2023-12-21,16:00-24:00,16.0,6
分拣中心_SC40,2023-12-22,00:00-08:00,29.0,21
分拣中心_SC40,2023-12-22,05:00-13:00,4.0,25
分拣中心_SC40,2023-12-22,08:00-16:00,5.0,30
分拣中心_SC40,2023-12-22,12:00-20:00,4.0,31
分拣中心_SC40,2023-12-22,14:00-22:00,10.0,24
分拣中心_SC40,2023-12-22,16:00-24:00,8.0,22
分拣中心_SC40,2023-12-23,00:00-08:00,9.0,123
分拣中心_SC40,2023-12-23,05:00-13:00,8.0,35
分拣中心_SC40,2023-12-23,08:00-16:00,27.0,14
分拣中心_SC40,2023-12-23,12:00-20:00,3.0,47
分拣中心_SC40,2023-12-23,14:00-22:00,4.0,22
分拣中心_SC40,2023-12-23,16:00-24:00,9.0,12
分拣中心_SC40,2023-12-24,00:00-08:00,8.0,75
分拣中心_SC40,2023-12-24,05:00-13:00,24.0,10
分拣中心_SC40,2023-12-24,08:00-16:00,8.0,31
分拣中心_SC40,2023-12-24,12:00-20:00,4.0,36
分拣中心_SC40,2023-12-24,14:00-22:00,7.0,13
分拣中心_SC40,2023-12-24,16:00-24:00,9.0,11
分拣中心_SC40,2023-12-25,00:00-08:00,13.0,72
分拣中心_SC40,2023-12-25,05:00-13:00,0.0,30
分拣中心_SC40,2023-12-25,08:00-16:00,7.0,25
分拣中心_SC40,2023-12-25,12:00-20:00,22.0,5
分拣中心_SC40,2023-12-25,14:00-22:00,13.0,4
分拣中心_SC40,2023-12-25,16:00-24:00,5.0,15
分拣中心_SC40,2023-12-26,00:00-08:00,0.0,86
分拣中心_SC40,2023-12-26,05:00-13:00,8.0,22
分拣中心_SC40,2023-12-26,08:00-16:00,21.0,12
分拣中心_SC40,2023-12-26,12:00-20:00,7.0,26
分拣中心_SC40,2023-12-26,14:00-22:00,5.0,11
分拣中心_SC40,2023-12-26,16:00-24:00,19.0,0
分拣中心_SC40,2023-12-27,00:00-08:00,9.0,113
分拣中心_SC40,2023-12-27,05:00-13:00,9.0,38
分拣中心_SC40,2023-12-27,08:00-16:00,27.0,12
分拣中心_SC40,2023-12-27,12:00-20:00,4.0,39
分拣中心_SC40,2023-12-27,14:00-22:00,1.0,26
分拣中心_SC40,2023-12-27,16:00-24:00,10.0,14
分拣中心_SC40,2023-12-28,00:00-08:00,7.0,57
分拣中心_SC40,2023-12-28,05:00-13:00,10.0,20
分拣中心_SC40,2023-12-28,08:00-16:00,7.0,33
分拣中心_SC40,2023-12-28,12:00-20:00,9.0,28
分拣中心_SC40,2023-12-28,14:00-22:00,16.0,4
分拣中心_SC40,2023-12-28,16:00-24:00,11.0,12
分拣中心_SC40,2023-12-29,00:00-08:00,9.0,45
分拣中心_SC40,2023-12-29,05:00-13:00,2.0,27
分拣中心_SC40,2023-12-29,08:00-16:00,6.0,29
分拣中心_SC40,2023-12-29,12:00-20:00,20.0,11
分拣中心_SC40,2023-12-29,14:00-22:00,2.0,34
分拣中心_SC40,2023-12-29,16:00-24:00,21.0,6
分拣中心_SC40,2023-12-30,00:00-08:00,11.0,120
分拣中心_SC40,2023-12-30,05:00-13:00,8.0,35
分拣中心_SC40,2023-12-30,08:00-16:00,11.0,34
分拣中心_SC40,2023-12-30,12:00-20:00,5.0,44
分拣中心_SC40,2023-12-30,14:00-22:00,19.0,3
分拣中心_SC40,2023-12-30,16:00-24:00,6.0,16
分拣中心_SC40,2023-12-31,00:00-08:00,8.0,75
分拣中心_SC40,2023-12-31,05:00-13:00,29.0,3
分拣中心_SC40,2023-12-31,08:00-16:00,8.0,31
分拣中心_SC40,2023-12-31,12:00-20:00,6.0,33
分拣中心_SC40,2023-12-31,14:00-22:00,3.0,18
分拣中心_SC40,2023-12-31,16:00-24:00,6.0,15
分拣中心_SC55,2023-12-01,00:00-08:00,7.0,240
分拣中心_SC55,2023-12-01,05:00-13:00,39.0,28
分拣中心_SC55,2023-12-01,08:00-16:00,7.0,45
分拣中心_SC55,2023-12-01,12:00-20:00,7.0,37
分拣中心_SC55,2023-12-01,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-01,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-02,00:00-08:00,8.0,260
分拣中心_SC55,2023-12-02,05:00-13:00,7.0,82
分拣中心_SC55,2023-12-02,08:00-16:00,7.0,55
分拣中心_SC55,2023-12-02,12:00-20:00,35.0,27
分拣中心_SC55,2023-12-02,14:00-22:00,3.0,0
分拣中心_SC55,2023-12-02,16:00-24:00,0.0,2
分拣中心_SC55,2023-12-03,00:00-08:00,7.0,257
分拣中心_SC55,2023-12-03,05:00-13:00,30.0,52
分拣中心_SC55,2023-12-03,08:00-16:00,6.0,52
分拣中心_SC55,2023-12-03,12:00-20:00,7.0,48
分拣中心_SC55,2023-12-03,14:00-22:00,8.0,0
分拣中心_SC55,2023-12-03,16:00-24:00,2.0,3
分拣中心_SC55,2023-12-04,00:00-08:00,7.0,234
分拣中心_SC55,2023-12-04,05:00-13:00,39.0,27
分拣中心_SC55,2023-12-04,08:00-16:00,7.0,44
分拣中心_SC55,2023-12-04,12:00-20:00,7.0,42
分拣中心_SC55,2023-12-04,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-04,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-05,00:00-08:00,7.0,231
分拣中心_SC55,2023-12-05,05:00-13:00,39.0,28
分拣中心_SC55,2023-12-05,08:00-16:00,7.0,43
分拣中心_SC55,2023-12-05,12:00-20:00,7.0,41
分拣中心_SC55,2023-12-05,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-05,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-06,00:00-08:00,8.0,247
分拣中心_SC55,2023-12-06,05:00-13:00,40.0,34
分拣中心_SC55,2023-12-06,08:00-16:00,5.0,49
分拣中心_SC55,2023-12-06,12:00-20:00,7.0,42
分拣中心_SC55,2023-12-06,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-06,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-07,00:00-08:00,7.0,237
分拣中心_SC55,2023-12-07,05:00-13:00,17.0,52
分拣中心_SC55,2023-12-07,08:00-16:00,35.0,7
分拣中心_SC55,2023-12-07,12:00-20:00,1.0,54
分拣中心_SC55,2023-12-07,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-07,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-08,00:00-08:00,39.0,200
分拣中心_SC55,2023-12-08,05:00-13:00,7.0,68
分拣中心_SC55,2023-12-08,08:00-16:00,7.0,45
分拣中心_SC55,2023-12-08,12:00-20:00,7.0,37
分拣中心_SC55,2023-12-08,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-08,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-09,00:00-08:00,8.0,260
分拣中心_SC55,2023-12-09,05:00-13:00,7.0,82
分拣中心_SC55,2023-12-09,08:00-16:00,7.0,55
分拣中心_SC55,2023-12-09,12:00-20:00,35.0,27
分拣中心_SC55,2023-12-09,14:00-22:00,3.0,0
分拣中心_SC55,2023-12-09,16:00-24:00,0.0,2
分拣中心_SC55,2023-12-10,00:00-08:00,30.0,229
分拣中心_SC55,2023-12-10,05:00-13:00,7.0,81
分拣中心_SC55,2023-12-10,08:00-16:00,6.0,52
分拣中心_SC55,2023-12-10,12:00-20:00,7.0,48
分拣中心_SC55,2023-12-10,14:00-22:00,8.0,0
分拣中心_SC55,2023-12-10,16:00-24:00,2.0,3
分拣中心_SC55,2023-12-11,00:00-08:00,7.0,234
分拣中心_SC55,2023-12-11,05:00-13:00,13.0,59
分拣中心_SC55,2023-12-11,08:00-16:00,33.0,12
分拣中心_SC55,2023-12-11,12:00-20:00,7.0,42
分拣中心_SC55,2023-12-11,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-11,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-12,00:00-08:00,7.0,231
分拣中心_SC55,2023-12-12,05:00-13:00,7.0,68
分拣中心_SC55,2023-12-12,08:00-16:00,7.0,43
分拣中心_SC55,2023-12-12,12:00-20:00,39.0,1
分拣中心_SC55,2023-12-12,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-12,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-13,00:00-08:00,8.0,247
分拣中心_SC55,2023-12-13,05:00-13:00,40.0,34
分拣中心_SC55,2023-12-13,08:00-16:00,5.0,49
分拣中心_SC55,2023-12-13,12:00-20:00,7.0,42
分拣中心_SC55,2023-12-13,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-13,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-14,00:00-08:00,5.0,240
分拣中心_SC55,2023-12-14,05:00-13:00,7.0,64
分拣中心_SC55,2023-12-14,08:00-16:00,7.0,42
分拣中心_SC55,2023-12-14,12:00-20:00,41.0,4
分拣中心_SC55,2023-12-14,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-14,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-15,00:00-08:00,0.0,249
分拣中心_SC55,2023-12-15,05:00-13:00,7.0,68
分拣中心_SC55,2023-12-15,08:00-16:00,16.0,33
分拣中心_SC55,2023-12-15,12:00-20:00,37.0,0
分拣中心_SC55,2023-12-15,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-15,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-16,00:00-08:00,49.0,209
分拣中心_SC55,2023-12-16,05:00-13:00,7.0,82
分拣中心_SC55,2023-12-16,08:00-16:00,1.0,62
分拣中心_SC55,2023-12-16,12:00-20:00,0.0,71
分拣中心_SC55,2023-12-16,14:00-22:00,3.0,0
分拣中心_SC55,2023-12-16,16:00-24:00,0.0,2
分拣中心_SC55,2023-12-17,00:00-08:00,7.0,257
分拣中心_SC55,2023-12-17,05:00-13:00,7.0,81
分拣中心_SC55,2023-12-17,08:00-16:00,2.0,57
分拣中心_SC55,2023-12-17,12:00-20:00,34.0,15
分拣中心_SC55,2023-12-17,14:00-22:00,8.0,0
分拣中心_SC55,2023-12-17,16:00-24:00,2.0,3
分拣中心_SC55,2023-12-18,00:00-08:00,39.0,194
分拣中心_SC55,2023-12-18,05:00-13:00,7.0,67
分拣中心_SC55,2023-12-18,08:00-16:00,7.0,44
分拣中心_SC55,2023-12-18,12:00-20:00,7.0,42
分拣中心_SC55,2023-12-18,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-18,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-19,00:00-08:00,7.0,231
分拣中心_SC55,2023-12-19,05:00-13:00,7.0,68
分拣中心_SC55,2023-12-19,08:00-16:00,7.0,43
分拣中心_SC55,2023-12-19,12:00-20:00,39.0,1
分拣中心_SC55,2023-12-19,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-19,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-20,00:00-08:00,8.0,247
分拣中心_SC55,2023-12-20,05:00-13:00,8.0,74
分拣中心_SC55,2023-12-20,08:00-16:00,11.0,42
分拣中心_SC55,2023-12-20,12:00-20:00,33.0,10
分拣中心_SC55,2023-12-20,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-20,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-21,00:00-08:00,7.0,237
分拣中心_SC55,2023-12-21,05:00-13:00,11.0,59
分拣中心_SC55,2023-12-21,08:00-16:00,35.0,7
分拣中心_SC55,2023-12-21,12:00-20:00,7.0,47
分拣中心_SC55,2023-12-21,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-21,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-22,00:00-08:00,39.0,200
分拣中心_SC55,2023-12-22,05:00-13:00,7.0,68
分拣中心_SC55,2023-12-22,08:00-16:00,7.0,45
分拣中心_SC55,2023-12-22,12:00-20:00,7.0,37
分拣中心_SC55,2023-12-22,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-22,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-23,00:00-08:00,6.0,263
分拣中心_SC55,2023-12-23,05:00-13:00,7.0,82
分拣中心_SC55,2023-12-23,08:00-16:00,43.0,10
分拣中心_SC55,2023-12-23,12:00-20:00,1.0,69
分拣中心_SC55,2023-12-23,14:00-22:00,3.0,0
分拣中心_SC55,2023-12-23,16:00-24:00,0.0,2
分拣中心_SC55,2023-12-24,00:00-08:00,7.0,257
分拣中心_SC55,2023-12-24,05:00-13:00,30.0,52
分拣中心_SC55,2023-12-24,08:00-16:00,6.0,52
分拣中心_SC55,2023-12-24,12:00-20:00,7.0,48
分拣中心_SC55,2023-12-24,14:00-22:00,8.0,0
分拣中心_SC55,2023-12-24,16:00-24:00,2.0,3
分拣中心_SC55,2023-12-25,00:00-08:00,7.0,234
分拣中心_SC55,2023-12-25,05:00-13:00,14.0,58
分拣中心_SC55,2023-12-25,08:00-16:00,8.0,43
分拣中心_SC55,2023-12-25,12:00-20:00,31.0,12
分拣中心_SC55,2023-12-25,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-25,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-26,00:00-08:00,14.0,222
分拣中心_SC55,2023-12-26,05:00-13:00,0.0,77
分拣中心_SC55,2023-12-26,08:00-16:00,39.0,3
分拣中心_SC55,2023-12-26,12:00-20:00,7.0,41
分拣中心_SC55,2023-12-26,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-26,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-27,00:00-08:00,8.0,247
分拣中心_SC55,2023-12-27,05:00-13:00,8.0,74
分拣中心_SC55,2023-12-27,08:00-16:00,37.0,9
分拣中心_SC55,2023-12-27,12:00-20:00,7.0,42
分拣中心_SC55,2023-12-27,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-27,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-28,00:00-08:00,7.0,237
分拣中心_SC55,2023-12-28,05:00-13:00,10.0,60
分拣中心_SC55,2023-12-28,08:00-16:00,7.0,42
分拣中心_SC55,2023-12-28,12:00-20:00,36.0,11
分拣中心_SC55,2023-12-28,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-28,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-29,00:00-08:00,7.0,240
分拣中心_SC55,2023-12-29,05:00-13:00,17.0,56
分拣中心_SC55,2023-12-29,08:00-16:00,7.0,45
分拣中心_SC55,2023-12-29,12:00-20:00,29.0,10
分拣中心_SC55,2023-12-29,14:00-22:00,0.0,1
分拣中心_SC55,2023-12-29,16:00-24:00,0.0,1
分拣中心_SC55,2023-12-30,00:00-08:00,38.0,223
分拣中心_SC55,2023-12-30,05:00-13:00,7.0,82
分拣中心_SC55,2023-12-30,08:00-16:00,7.0,55
分拣中心_SC55,2023-12-30,12:00-20:00,5.0,64
分拣中心_SC55,2023-12-30,14:00-22:00,3.0,0
分拣中心_SC55,2023-12-30,16:00-24:00,0.0,2
分拣中心_SC55,2023-12-31,00:00-08:00,7.0,257
分拣中心_SC55,2023-12-31,05:00-13:00,30.0,52
分拣中心_SC55,2023-12-31,08:00-16:00,6.0,52
分拣中心_SC55,2023-12-31,12:00-20:00,7.0,48
分拣中心_SC55,2023-12-31,14:00-22:00,8.0,0
分拣中心_SC55,2023-12-31,16:00-24:00,2.0,3
分拣中心_SC10,2023-12-01,00:00-08:00,0.0,719
分拣中心_SC10,2023-12-01,05:00-13:00,60.0,155
分拣中心_SC10,2023-12-01,08:00-16:00,0.0,97
分拣中心_SC10,2023-12-01,12:00-20:00,0.0,310
