分拣中心,日期,小时,货量
SC63,2023-12-29,22,607.3808333333334
SC63,2023-12-29,23,614.5833333333334
SC63,2023-12-30,0,243.37
SC63,2023-12-30,1,500.88
SC63,2023-12-30,2,578.64
SC63,2023-12-30,3,472.3908333333334
SC63,2023-12-30,4,491.9895
SC63,2023-12-30,5,611.7775
SC63,2023-12-30,6,266.71995238095235
SC63,2023-12-30,7,200.4870436507937
SC63,2023-12-30,8,329.7711428571428
SC63,2023-12-30,9,310.2260595238096
SC63,2023-12-30,10,481.1192777777779
SC63,2023-12-30,11,96.3441984126984
SC63,2023-12-30,12,517.3040714285714
SC63,2023-12-30,13,253.2216269841269
SC63,2023-12-30,14,258.51233658008664
SC63,2023-12-30,15,416.77795238095246
SC63,2023-12-30,16,185.1896428571428
SC63,2023-12-30,17,540.9855119047618
SC63,2023-12-30,18,254.56446825396813
SC63,2023-12-30,19,99.3455
SC63,2023-12-30,20,302.83258333333333
SC63,2023-12-30,21,552.495
SC63,2023-12-30,22,324.82
SC63,2023-12-30,23,397.64
SC63,2023-12-31,0,180.75
SC63,2023-12-31,1,423.54
SC63,2023-12-31,2,680.84
SC63,2023-12-31,3,440.53333333333336
SC63,2023-12-31,4,322.94
SC63,2023-12-31,5,521.05
SC63,2023-12-31,6,297.5578333333333
SC63,2023-12-31,7,223.57901190476187
SC63,2023-12-31,8,353.457
SC63,2023-12-31,9,338.209746031746
SC63,2023-12-31,10,417.2945497835496
SC63,2023-12-31,11,120.67153968253966
SC63,2023-12-31,12,354.2451190476191
SC63,2023-12-31,13,226.93685714285715
SC63,2023-12-31,14,324.0115043290044
SC63,2023-12-31,15,133.63865476190475
SC63,2023-12-31,16,247.0321785714285
SC63,2023-12-31,17,309.7910476190476
SC63,2023-12-31,18,258.76344047619057
SC63,2023-12-31,19,61.15965476190476
SC63,2023-12-31,20,19.053238095238097
SC63,2023-12-31,21,108.261
SC63,2023-12-31,22,66.48
SC63,2023-12-31,23,66.45
SC66,2023-12-01,0,126.63
SC66,2023-12-01,1,163.49
SC66,2023-12-01,2,147.81
SC66,2023-12-01,3,148.2
SC66,2023-12-01,4,144.41
SC66,2023-12-01,5,55.88666666666667
SC66,2023-12-01,6,32.35719047619047
SC66,2023-12-01,7,79.5258373015873
SC66,2023-12-01,8,83.38279761904764
SC66,2023-12-01,9,75.8650238095238
SC66,2023-12-01,10,65.34651587301589
SC66,2023-12-01,11,17.16430952380952
SC66,2023-12-01,12,23.30499603174604
SC66,2023-12-01,13,79.84009812409812
SC66,2023-12-01,14,67.54492460317461
SC66,2023-12-01,15,53.13642604617605
SC66,2023-12-01,16,46.45210714285714
SC66,2023-12-01,17,50.929242063492055
SC66,2023-12-01,18,45.06261507936509
SC66,2023-12-01,19,0.0
SC66,2023-12-01,20,0.0
SC66,2023-12-01,21,0.0
SC66,2023-12-01,22,0.0
SC66,2023-12-01,23,0.0
SC66,2023-12-02,0,126.92
SC66,2023-12-02,1,164.29
SC66,2023-12-02,2,148.61
SC66,2023-12-02,3,148.77
SC66,2023-12-02,4,144.9
SC66,2023-12-02,5,74.77095238095238
SC66,2023-12-02,6,49.82595238095239
SC66,2023-12-02,7,64.34684740259743
SC66,2023-12-02,8,56.81498015873016
SC66,2023-12-02,9,75.45729617604617
SC66,2023-12-02,10,67.98213744588746
SC66,2023-12-02,11,21.894440476190475
SC66,2023-12-02,12,47.287611111111126
SC66,2023-12-02,13,80.46329365079367
SC66,2023-12-02,14,75.81921428571428
SC66,2023-12-02,15,65.11902380952381
SC66,2023-12-02,16,68.51833008658008
SC66,2023-12-02,17,73.4264523809524
SC66,2023-12-02,18,56.125059523809526
SC66,2023-12-02,19,0.0
SC66,2023-12-02,20,0.0
SC66,2023-12-02,21,0.0
SC66,2023-12-02,22,0.0
SC66,2023-12-02,23,0.0
SC66,2023-12-03,0,126.54
SC66,2023-12-03,1,163.91
SC66,2023-12-03,2,148.05
SC66,2023-12-03,3,148.11
SC66,2023-12-03,4,144.42
SC66,2023-12-03,5,87.18095238095239
SC66,2023-12-03,6,87.6092857142857
SC66,2023-12-03,7,80.95735714285715
SC66,2023-12-03,8,89.64007936507934
SC66,2023-12-03,9,92.48041269841268
SC66,2023-12-03,10,81.41992857142856
SC66,2023-12-03,11,16.87442460317461
SC66,2023-12-03,12,53.6779642857143
SC66,2023-12-03,13,79.92380952380955
SC66,2023-12-03,14,71.84740873015875
SC66,2023-12-03,15,54.26507539682542
SC66,2023-12-03,16,43.04726190476189
SC66,2023-12-03,17,65.31840873015872
SC66,2023-12-03,18,45.77704365079365
SC66,2023-12-03,19,1.0838571428571429
SC66,2023-12-03,20,1.0838571428571429
SC66,2023-12-03,21,1.0838571428571429
SC66,2023-12-03,22,1.0838571428571429
SC66,2023-12-03,23,1.0838571428571429
SC66,2023-12-04,0,117.94
SC66,2023-12-04,1,161.75
SC66,2023-12-04,2,145.29
SC66,2023-12-04,3,137.42
SC66,2023-12-04,4,133.9
SC66,2023-12-04,5,97.78622222222222
SC66,2023-12-04,6,51.44538888888889
SC66,2023-12-04,7,84.94158333333334
SC66,2023-12-04,8,90.4750873015873
SC66,2023-12-04,9,81.3844166666667
SC66,2023-12-04,10,77.64064682539683
SC66,2023-12-04,11,16.006071428571428
SC66,2023-12-04,12,32.370583333333336
SC66,2023-12-04,13,78.84798809523811
SC66,2023-12-04,14,63.4180634920635
SC66,2023-12-04,15,49.2745375180375
SC66,2023-12-04,16,53.72423809523811
SC66,2023-12-04,17,62.73087770562772
SC66,2023-12-04,18,41.90215079365078
SC66,2023-12-04,19,0.0
SC66,2023-12-04,20,0.0
SC66,2023-12-04,21,0.0
SC66,2023-12-04,22,0.0
SC66,2023-12-04,23,0.0
SC66,2023-12-05,0,117.94
SC66,2023-12-05,1,161.75
SC66,2023-12-05,2,145.29
SC66,2023-12-05,3,137.42
SC66,2023-12-05,4,133.9
SC66,2023-12-05,5,85.65105555555554
SC66,2023-12-05,6,7.774388888888889
SC66,2023-12-05,7,75.14610606060606
SC66,2023-12-05,8,80.68934126984126
SC66,2023-12-05,9,69.95849999999999
SC66,2023-12-05,10,70.8601507936508
SC66,2023-12-05,11,11.49095238095238
SC66,2023-12-05,12,39.86227380952382
SC66,2023-12-05,13,96.96242857142856
SC66,2023-12-05,14,59.44592857142859
SC66,2023-12-05,15,58.33635714285715
SC66,2023-12-05,16,49.807590187590165
SC66,2023-12-05,17,59.898273809523815
SC66,2023-12-05,18,42.35253571428572
SC66,2023-12-05,19,0.0
SC66,2023-12-05,20,0.0
SC66,2023-12-05,21,0.0
SC66,2023-12-05,22,0.0
SC66,2023-12-05,23,0.0
SC66,2023-12-06,0,117.94
SC66,2023-12-06,1,161.75
SC66,2023-12-06,2,145.29
SC66,2023-12-06,3,137.42
SC66,2023-12-06,4,133.9
SC66,2023-12-06,5,93.8991626984127
SC66,2023-12-06,6,19.064527777777787
SC66,2023-12-06,7,51.75045995670997
SC66,2023-12-06,8,59.01058333333332
SC66,2023-12-06,9,74.10958694083695
SC66,2023-12-06,10,61.171948412698406
SC66,2023-12-06,11,53.15203846153848
SC66,2023-12-06,12,53.98698015873017
SC66,2023-12-06,13,76.32400793650791
SC66,2023-12-06,14,64.54621825396828
SC66,2023-12-06,15,49.46019444444443
SC66,2023-12-06,16,41.5665165945166
SC66,2023-12-06,17,63.61563095238096
SC66,2023-12-06,18,49.71595454545454
SC66,2023-12-06,19,0.0
SC66,2023-12-06,20,0.0
SC66,2023-12-06,21,0.0
SC66,2023-12-06,22,0.0
SC66,2023-12-06,23,0.0
SC66,2023-12-07,0,117.84
SC66,2023-12-07,1,160.95
SC66,2023-12-07,2,144.78
SC66,2023-12-07,3,137.05
SC66,2023-12-07,4,133.22
SC66,2023-12-07,5,94.17392857142858
SC66,2023-12-07,6,34.022595238095235
SC66,2023-12-07,7,72.17669047619049
SC66,2023-12-07,8,69.42051587301587
SC66,2023-12-07,9,90.3811416361416
SC66,2023-12-07,10,65.54865367965368
SC66,2023-12-07,11,13.289277777777771
SC66,2023-12-07,12,38.13205808080807
SC66,2023-12-07,13,84.24415223665224
SC66,2023-12-07,14,65.95088095238094
SC66,2023-12-07,15,59.07448124098124
SC66,2023-12-07,16,56.25928968253967
SC66,2023-12-07,17,58.13965079365079
SC66,2023-12-07,18,44.723548340548334
SC66,2023-12-07,19,0.0
SC66,2023-12-07,20,0.0
SC66,2023-12-07,21,0.0
SC66,2023-12-07,22,0.0
SC66,2023-12-07,23,0.0
SC66,2023-12-08,0,126.63
SC66,2023-12-08,1,163.49
SC66,2023-12-08,2,147.81
SC66,2023-12-08,3,148.2
SC66,2023-12-08,4,144.41
SC66,2023-12-08,5,55.88666666666667
SC66,2023-12-08,6,32.35719047619047
SC66,2023-12-08,7,79.5258373015873
SC66,2023-12-08,8,83.38279761904764
SC66,2023-12-08,9,75.8650238095238
SC66,2023-12-08,10,65.34651587301589
SC66,2023-12-08,11,17.16430952380952
SC66,2023-12-08,12,23.30499603174604
SC66,2023-12-08,13,79.84009812409812
SC66,2023-12-08,14,67.54492460317461
SC66,2023-12-08,15,53.13642604617605
SC66,2023-12-08,16,46.45210714285714
SC66,2023-12-08,17,50.929242063492055
SC66,2023-12-08,18,45.06261507936509
SC66,2023-12-08,19,0.0
SC66,2023-12-08,20,0.0
SC66,2023-12-08,21,0.0
SC66,2023-12-08,22,0.0
SC66,2023-12-08,23,0.0
SC66,2023-12-09,0,126.92
SC66,2023-12-09,1,164.29
SC66,2023-12-09,2,148.61
SC66,2023-12-09,3,148.77
SC66,2023-12-09,4,144.9
SC66,2023-12-09,5,74.77095238095238
SC66,2023-12-09,6,49.82595238095239
SC66,2023-12-09,7,64.34684740259743
SC66,2023-12-09,8,56.81498015873016
SC66,2023-12-09,9,75.45729617604617
SC66,2023-12-09,10,67.98213744588746
SC66,2023-12-09,11,21.894440476190475
SC66,2023-12-09,12,47.287611111111126
SC66,2023-12-09,13,80.46329365079367
SC66,2023-12-09,14,75.81921428571428
SC66,2023-12-09,15,65.11902380952381
SC66,2023-12-09,16,68.51833008658008
SC66,2023-12-09,17,73.4264523809524
SC66,2023-12-09,18,56.125059523809526
SC66,2023-12-09,19,0.0
SC66,2023-12-09,20,0.0
SC66,2023-12-09,21,0.0
SC66,2023-12-09,22,0.0
SC66,2023-12-09,23,0.0
SC66,2023-12-10,0,126.54
SC66,2023-12-10,1,163.91
SC66,2023-12-10,2,148.05
SC66,2023-12-10,3,148.11
SC66,2023-12-10,4,144.42
SC66,2023-12-10,5,87.18095238095239
SC66,2023-12-10,6,87.6092857142857
SC66,2023-12-10,7,80.95735714285715
SC66,2023-12-10,8,89.64007936507934
SC66,2023-12-10,9,92.48041269841268
SC66,2023-12-10,10,81.41992857142856
SC66,2023-12-10,11,16.87442460317461
SC66,2023-12-10,12,53.6779642857143
SC66,2023-12-10,13,79.92380952380955
SC66,2023-12-10,14,71.84740873015875
SC66,2023-12-10,15,54.26507539682542
SC66,2023-12-10,16,43.04726190476189
SC66,2023-12-10,17,65.31840873015872
SC66,2023-12-10,18,45.77704365079365
SC66,2023-12-10,19,1.0838571428571429
SC66,2023-12-10,20,1.0838571428571429
SC66,2023-12-10,21,1.0838571428571429
SC66,2023-12-10,22,1.0838571428571429
SC66,2023-12-10,23,1.0838571428571429
SC66,2023-12-11,0,117.94
SC66,2023-12-11,1,161.75
SC66,2023-12-11,2,145.29
SC66,2023-12-11,3,137.42
SC66,2023-12-11,4,133.9
SC66,2023-12-11,5,97.78622222222222
SC66,2023-12-11,6,51.44538888888889
SC66,2023-12-11,7,84.94158333333334
SC66,2023-12-11,8,90.4750873015873
SC66,2023-12-11,9,81.3844166666667
SC66,2023-12-11,10,77.64064682539683
SC66,2023-12-11,11,16.006071428571428
SC66,2023-12-11,12,32.370583333333336
SC66,2023-12-11,13,78.84798809523811
SC66,2023-12-11,14,63.4180634920635
SC66,2023-12-11,15,49.2745375180375
SC66,2023-12-11,16,53.72423809523811
SC66,2023-12-11,17,62.73087770562772
SC66,2023-12-11,18,41.90215079365078
SC66,2023-12-11,19,0.0
SC66,2023-12-11,20,0.0
SC66,2023-12-11,21,0.0
SC66,2023-12-11,22,0.0
SC66,2023-12-11,23,0.0
SC66,2023-12-12,0,117.94
SC66,2023-12-12,1,161.75
SC66,2023-12-12,2,145.29
SC66,2023-12-12,3,137.42
SC66,2023-12-12,4,133.9
SC66,2023-12-12,5,85.65105555555554
SC66,2023-12-12,6,7.774388888888889
SC66,2023-12-12,7,75.14610606060606
SC66,2023-12-12,8,80.68934126984126
SC66,2023-12-12,9,69.95849999999999
SC66,2023-12-12,10,70.8601507936508
SC66,2023-12-12,11,11.49095238095238
SC66,2023-12-12,12,39.86227380952382
SC66,2023-12-12,13,96.96242857142856
SC66,2023-12-12,14,59.44592857142859
SC66,2023-12-12,15,58.33635714285715
SC66,2023-12-12,16,49.807590187590165
SC66,2023-12-12,17,59.898273809523815
SC66,2023-12-12,18,42.35253571428572
SC66,2023-12-12,19,0.0
SC66,2023-12-12,20,0.0
SC66,2023-12-12,21,0.0
SC66,2023-12-12,22,0.0
SC66,2023-12-12,23,0.0
SC66,2023-12-13,0,117.94
SC66,2023-12-13,1,161.75
SC66,2023-12-13,2,145.29
SC66,2023-12-13,3,137.42
SC66,2023-12-13,4,133.9
SC66,2023-12-13,5,93.8991626984127
SC66,2023-12-13,6,19.064527777777787
SC66,2023-12-13,7,51.75045995670997
SC66,2023-12-13,8,59.01058333333332
SC66,2023-12-13,9,74.10958694083695
SC66,2023-12-13,10,61.171948412698406
SC66,2023-12-13,11,53.15203846153848
SC66,2023-12-13,12,53.98698015873017
SC66,2023-12-13,13,76.32400793650791
SC66,2023-12-13,14,64.54621825396828
SC66,2023-12-13,15,49.46019444444443
SC66,2023-12-13,16,41.5665165945166
SC66,2023-12-13,17,63.61563095238096
SC66,2023-12-13,18,49.71595454545454
SC66,2023-12-13,19,0.0
SC66,2023-12-13,20,0.0
SC66,2023-12-13,21,0.0
SC66,2023-12-13,22,0.0
SC66,2023-12-13,23,0.0
SC66,2023-12-14,0,117.84
SC66,2023-12-14,1,160.95
SC66,2023-12-14,2,144.78
SC66,2023-12-14,3,137.05
SC66,2023-12-14,4,133.22
SC66,2023-12-14,5,94.17392857142858
SC66,2023-12-14,6,34.022595238095235
SC66,2023-12-14,7,72.17669047619049
SC66,2023-12-14,8,69.42051587301587
SC66,2023-12-14,9,90.3811416361416
SC66,2023-12-14,10,65.54865367965368
SC66,2023-12-14,11,13.289277777777771
SC66,2023-12-14,12,38.13205808080807
SC66,2023-12-14,13,84.24415223665224
SC66,2023-12-14,14,65.95088095238094
SC66,2023-12-14,15,59.07448124098124
SC66,2023-12-14,16,56.25928968253967
SC66,2023-12-14,17,58.13965079365079
SC66,2023-12-14,18,44.723548340548334
SC66,2023-12-14,19,0.0
SC66,2023-12-14,20,0.0
SC66,2023-12-14,21,0.0
SC66,2023-12-14,22,0.0
SC66,2023-12-14,23,0.0
SC66,2023-12-15,0,126.63
SC66,2023-12-15,1,163.49
SC66,2023-12-15,2,147.81
SC66,2023-12-15,3,148.2
SC66,2023-12-15,4,144.41
SC66,2023-12-15,5,55.88666666666667
SC66,2023-12-15,6,32.35719047619047
SC66,2023-12-15,7,79.5258373015873
SC66,2023-12-15,8,83.38279761904764
SC66,2023-12-15,9,75.8650238095238
SC66,2023-12-15,10,65.34651587301589
SC66,2023-12-15,11,17.16430952380952
SC66,2023-12-15,12,23.30499603174604
SC66,2023-12-15,13,79.84009812409812
SC66,2023-12-15,14,67.54492460317461
SC66,2023-12-15,15,53.13642604617605
SC66,2023-12-15,16,46.45210714285714
SC66,2023-12-15,17,50.929242063492055
SC66,2023-12-15,18,45.06261507936509
SC66,2023-12-15,19,0.0
SC66,2023-12-15,20,0.0
SC66,2023-12-15,21,0.0
SC66,2023-12-15,22,0.0
SC66,2023-12-15,23,0.0
SC66,2023-12-16,0,126.92
SC66,2023-12-16,1,164.29
SC66,2023-12-16,2,148.61
SC66,2023-12-16,3,148.77
SC66,2023-12-16,4,144.9
SC66,2023-12-16,5,74.77095238095238
SC66,2023-12-16,6,49.82595238095239
SC66,2023-12-16,7,64.34684740259743
SC66,2023-12-16,8,56.81498015873016
SC66,2023-12-16,9,75.45729617604617
SC66,2023-12-16,10,67.98213744588746
SC66,2023-12-16,11,21.894440476190475
SC66,2023-12-16,12,47.287611111111126
SC66,2023-12-16,13,80.46329365079367
SC66,2023-12-16,14,75.81921428571428
SC66,2023-12-16,15,65.11902380952381
SC66,2023-12-16,16,68.51833008658008
SC66,2023-12-16,17,73.4264523809524
SC66,2023-12-16,18,56.125059523809526
SC66,2023-12-16,19,0.0
SC66,2023-12-16,20,0.0
SC66,2023-12-16,21,0.0
SC66,2023-12-16,22,0.0
SC66,2023-12-16,23,0.0
SC66,2023-12-17,0,126.54
SC66,2023-12-17,1,163.91
SC66,2023-12-17,2,148.05
SC66,2023-12-17,3,148.11
SC66,2023-12-17,4,144.42
SC66,2023-12-17,5,87.18095238095239
SC66,2023-12-17,6,87.6092857142857
SC66,2023-12-17,7,80.95735714285715
SC66,2023-12-17,8,89.64007936507934
SC66,2023-12-17,9,92.48041269841268
SC66,2023-12-17,10,81.41992857142856
SC66,2023-12-17,11,16.87442460317461
SC66,2023-12-17,12,53.6779642857143
SC66,2023-12-17,13,79.92380952380955
SC66,2023-12-17,14,71.84740873015875
SC66,2023-12-17,15,54.26507539682542
SC66,2023-12-17,16,43.04726190476189
SC66,2023-12-17,17,65.31840873015872
SC66,2023-12-17,18,45.77704365079365
SC66,2023-12-17,19,1.0838571428571429
SC66,2023-12-17,20,1.0838571428571429
SC66,2023-12-17,21,1.0838571428571429
SC66,2023-12-17,22,1.0838571428571429
SC66,2023-12-17,23,1.0838571428571429
SC66,2023-12-18,0,117.94
SC66,2023-12-18,1,161.75
SC66,2023-12-18,2,145.29
SC66,2023-12-18,3,137.42
SC66,2023-12-18,4,133.9
SC66,2023-12-18,5,97.78622222222222
SC66,2023-12-18,6,51.44538888888889
SC66,2023-12-18,7,84.94158333333334
SC66,2023-12-18,8,90.4750873015873
SC66,2023-12-18,9,81.3844166666667
SC66,2023-12-18,10,77.64064682539683
SC66,2023-12-18,11,16.006071428571428
SC66,2023-12-18,12,32.370583333333336
SC66,2023-12-18,13,78.84798809523811
SC66,2023-12-18,14,63.4180634920635
SC66,2023-12-18,15,49.2745375180375
SC66,2023-12-18,16,53.72423809523811
SC66,2023-12-18,17,62.73087770562772
SC66,2023-12-18,18,41.90215079365078
SC66,2023-12-18,19,0.0
SC66,2023-12-18,20,0.0
SC66,2023-12-18,21,0.0
SC66,2023-12-18,22,0.0
SC66,2023-12-18,23,0.0
SC66,2023-12-19,0,117.94
SC66,2023-12-19,1,161.75
SC66,2023-12-19,2,145.29
SC66,2023-12-19,3,137.42
SC66,2023-12-19,4,133.9
SC66,2023-12-19,5,85.65105555555554
SC66,2023-12-19,6,7.774388888888889
SC66,2023-12-19,7,75.14610606060606
SC66,2023-12-19,8,80.68934126984126
SC66,2023-12-19,9,69.95849999999999
SC66,2023-12-19,10,70.8601507936508
SC66,2023-12-19,11,11.49095238095238
SC66,2023-12-19,12,39.86227380952382
SC66,2023-12-19,13,96.96242857142856
SC66,2023-12-19,14,59.44592857142859
SC66,2023-12-19,15,58.33635714285715
SC66,2023-12-19,16,49.807590187590165
SC66,2023-12-19,17,59.898273809523815
SC66,2023-12-19,18,42.35253571428572
SC66,2023-12-19,19,0.0
SC66,2023-12-19,20,0.0
SC66,2023-12-19,21,0.0
SC66,2023-12-19,22,0.0
SC66,2023-12-19,23,0.0
SC66,2023-12-20,0,117.94
SC66,2023-12-20,1,161.75
SC66,2023-12-20,2,145.29
SC66,2023-12-20,3,137.42
SC66,2023-12-20,4,133.9
SC66,2023-12-20,5,93.8991626984127
SC66,2023-12-20,6,19.064527777777787
SC66,2023-12-20,7,51.75045995670997
SC66,2023-12-20,8,59.01058333333332
SC66,2023-12-20,9,74.10958694083695
SC66,2023-12-20,10,61.171948412698406
SC66,2023-12-20,11,53.15203846153848
SC66,2023-12-20,12,53.98698015873017
SC66,2023-12-20,13,76.32400793650791
SC66,2023-12-20,14,64.54621825396828
SC66,2023-12-20,15,49.46019444444443
SC66,2023-12-20,16,41.5665165945166
SC66,2023-12-20,17,63.61563095238096
SC66,2023-12-20,18,49.71595454545454
SC66,2023-12-20,19,0.0
SC66,2023-12-20,20,0.0
SC66,2023-12-20,21,0.0
SC66,2023-12-20,22,0.0
SC66,2023-12-20,23,0.0
SC66,2023-12-21,0,117.84
SC66,2023-12-21,1,160.95
SC66,2023-12-21,2,144.78
SC66,2023-12-21,3,137.05
SC66,2023-12-21,4,133.22
SC66,2023-12-21,5,94.17392857142858
SC66,2023-12-21,6,34.022595238095235
SC66,2023-12-21,7,72.17669047619049
SC66,2023-12-21,8,69.42051587301587
SC66,2023-12-21,9,90.3811416361416
SC66,2023-12-21,10,65.54865367965368
SC66,2023-12-21,11,13.289277777777771
SC66,2023-12-21,12,38.13205808080807
SC66,2023-12-21,13,84.24415223665224
SC66,2023-12-21,14,65.95088095238094
SC66,2023-12-21,15,59.07448124098124
SC66,2023-12-21,16,56.25928968253967
SC66,2023-12-21,17,58.13965079365079
SC66,2023-12-21,18,44.723548340548334
SC66,2023-12-21,19,0.0
SC66,2023-12-21,20,0.0
SC66,2023-12-21,21,0.0
SC66,2023-12-21,22,0.0
SC66,2023-12-21,23,0.0
SC66,2023-12-22,0,126.63
SC66,2023-12-22,1,163.49
SC66,2023-12-22,2,147.81
SC66,2023-12-22,3,148.2
SC66,2023-12-22,4,144.41
SC66,2023-12-22,5,55.88666666666667
SC66,2023-12-22,6,32.35719047619047
SC66,2023-12-22,7,79.5258373015873
SC66,2023-12-22,8,83.38279761904764
SC66,2023-12-22,9,75.8650238095238
SC66,2023-12-22,10,65.34651587301589
SC66,2023-12-22,11,17.16430952380952
SC66,2023-12-22,12,23.30499603174604
SC66,2023-12-22,13,79.84009812409812
SC66,2023-12-22,14,67.54492460317461
SC66,2023-12-22,15,53.13642604617605
SC66,2023-12-22,16,46.45210714285714
SC66,2023-12-22,17,50.929242063492055
SC66,2023-12-22,18,45.06261507936509
SC66,2023-12-22,19,0.0
SC66,2023-12-22,20,0.0
SC66,2023-12-22,21,0.0
SC66,2023-12-22,22,0.0
SC66,2023-12-22,23,0.0
SC66,2023-12-23,0,126.92
SC66,2023-12-23,1,164.29
SC66,2023-12-23,2,148.61
SC66,2023-12-23,3,148.77
SC66,2023-12-23,4,144.9
SC66,2023-12-23,5,74.77095238095238
SC66,2023-12-23,6,49.82595238095239
SC66,2023-12-23,7,64.34684740259743
SC66,2023-12-23,8,56.81498015873016
SC66,2023-12-23,9,75.45729617604617
SC66,2023-12-23,10,67.98213744588746
SC66,2023-12-23,11,21.894440476190475
SC66,2023-12-23,12,47.287611111111126
SC66,2023-12-23,13,80.46329365079367
SC66,2023-12-23,14,75.81921428571428
SC66,2023-12-23,15,65.11902380952381
SC66,2023-12-23,16,68.51833008658008
SC66,2023-12-23,17,73.4264523809524
SC66,2023-12-23,18,56.125059523809526
SC66,2023-12-23,19,0.0
SC66,2023-12-23,20,0.0
SC66,2023-12-23,21,0.0
SC66,2023-12-23,22,0.0
SC66,2023-12-23,23,0.0
SC66,2023-12-24,0,126.54
SC66,2023-12-24,1,163.91
SC66,2023-12-24,2,148.05
SC66,2023-12-24,3,148.11
SC66,2023-12-24,4,144.42
SC66,2023-12-24,5,87.18095238095239
SC66,2023-12-24,6,87.6092857142857
SC66,2023-12-24,7,80.95735714285715
SC66,2023-12-24,8,89.64007936507934
SC66,2023-12-24,9,92.48041269841268
SC66,2023-12-24,10,81.41992857142856
SC66,2023-12-24,11,16.87442460317461
SC66,2023-12-24,12,53.6779642857143
SC66,2023-12-24,13,79.92380952380955
SC66,2023-12-24,14,71.84740873015875
SC66,2023-12-24,15,54.26507539682542
SC66,2023-12-24,16,43.04726190476189
SC66,2023-12-24,17,65.31840873015872
SC66,2023-12-24,18,45.77704365079365
SC66,2023-12-24,19,1.0838571428571429
SC66,2023-12-24,20,1.0838571428571429
SC66,2023-12-24,21,1.0838571428571429
SC66,2023-12-24,22,1.0838571428571429
SC66,2023-12-24,23,1.0838571428571429
SC66,2023-12-25,0,117.94
SC66,2023-12-25,1,161.75
SC66,2023-12-25,2,145.29
SC66,2023-12-25,3,137.42
SC66,2023-12-25,4,133.9
SC66,2023-12-25,5,97.78622222222222
SC66,2023-12-25,6,51.44538888888889
SC66,2023-12-25,7,84.94158333333334
SC66,2023-12-25,8,90.4750873015873
SC66,2023-12-25,9,81.3844166666667
SC66,2023-12-25,10,77.64064682539683
SC66,2023-12-25,11,16.006071428571428
SC66,2023-12-25,12,32.370583333333336
SC66,2023-12-25,13,78.84798809523811
SC66,2023-12-25,14,63.4180634920635
SC66,2023-12-25,15,49.2745375180375
SC66,2023-12-25,16,53.72423809523811
SC66,2023-12-25,17,62.73087770562772
SC66,2023-12-25,18,41.90215079365078
SC66,2023-12-25,19,0.0
SC66,2023-12-25,20,0.0
SC66,2023-12-25,21,0.0
SC66,2023-12-25,22,0.0
SC66,2023-12-25,23,0.0
SC66,2023-12-26,0,117.94
SC66,2023-12-26,1,161.75
SC66,2023-12-26,2,145.29
SC66,2023-12-26,3,137.42
SC66,2023-12-26,4,133.9
SC66,2023-12-26,5,85.65105555555554
SC66,2023-12-26,6,7.774388888888889
SC66,2023-12-26,7,75.14610606060606
SC66,2023-12-26,8,80.68934126984126
SC66,2023-12-26,9,69.95849999999999
SC66,2023-12-26,10,70.8601507936508
SC66,2023-12-26,11,11.49095238095238
SC66,2023-12-26,12,39.86227380952382
SC66,2023-12-26,13,96.96242857142856
SC66,2023-12-26,14,59.44592857142859
SC66,2023-12-26,15,58.33635714285715
SC66,2023-12-26,16,49.807590187590165
SC66,2023-12-26,17,59.898273809523815
SC66,2023-12-26,18,42.35253571428572
SC66,2023-12-26,19,0.0
SC66,2023-12-26,20,0.0
SC66,2023-12-26,21,0.0
SC66,2023-12-26,22,0.0
SC66,2023-12-26,23,0.0
SC66,2023-12-27,0,117.94
SC66,2023-12-27,1,161.75
SC66,2023-12-27,2,145.29
SC66,2023-12-27,3,137.42
SC66,2023-12-27,4,133.9
SC66,2023-12-27,5,93.8991626984127
SC66,2023-12-27,6,19.064527777777787
SC66,2023-12-27,7,51.75045995670997
SC66,2023-12-27,8,59.01058333333332
SC66,2023-12-27,9,74.10958694083695
SC66,2023-12-27,10,61.171948412698406
SC66,2023-12-27,11,53.15203846153848
SC66,2023-12-27,12,53.98698015873017
SC66,2023-12-27,13,76.32400793650791
SC66,2023-12-27,14,64.54621825396828
SC66,2023-12-27,15,49.46019444444443
SC66,2023-12-27,16,41.5665165945166
SC66,2023-12-27,17,63.61563095238096
SC66,2023-12-27,18,49.71595454545454
SC66,2023-12-27,19,0.0
SC66,2023-12-27,20,0.0
SC66,2023-12-27,21,0.0
SC66,2023-12-27,22,0.0
SC66,2023-12-27,23,0.0
SC66,2023-12-28,0,117.84
SC66,2023-12-28,1,160.95
SC66,2023-12-28,2,144.78
SC66,2023-12-28,3,137.05
SC66,2023-12-28,4,133.22
SC66,2023-12-28,5,94.17392857142858
SC66,2023-12-28,6,34.022595238095235
SC66,2023-12-28,7,72.17669047619049
SC66,2023-12-28,8,69.42051587301587
SC66,2023-12-28,9,90.3811416361416
SC66,2023-12-28,10,65.54865367965368
SC66,2023-12-28,11,13.289277777777771
SC66,2023-12-28,12,38.13205808080807
SC66,2023-12-28,13,84.24415223665224
SC66,2023-12-28,14,65.95088095238094
SC66,2023-12-28,15,59.07448124098124
SC66,2023-12-28,16,56.25928968253967
SC66,2023-12-28,17,58.13965079365079
