分拣中心,日期,小时,货量
3,2023/12/28,19,506.69110008397956
4,2023/12/28,19,1564.1785491906971
5,2023/12/28,19,1238.5788502469552
6,2023/12/28,19,3087.964697292962
7,2023/12/28,19,1570.0503376599972
8,2023/12/28,19,2077.9490859243047
9,2023/12/28,19,941.3181951867915
10,2023/12/28,19,2910.6867065490655
12,2023/12/28,19,119.69945458766992
14,2023/12/28,19,142.37868779645555
15,2023/12/28,19,93.09660625188971
16,2023/12/28,19,99.60509445700951
17,2023/12/28,19,1424.8706475666663
18,2023/12/28,19,382.6024668307713
19,2023/12/28,19,428.4355680322014
20,2023/12/28,19,44.76274814761359
21,2023/12/28,19,167.7130111555941
22,2023/12/28,19,463.2344029922537
23,2023/12/28,19,170.79617462448576
24,2023/12/28,19,146.85295490492743
25,2023/12/28,19,3732.616501491887
26,2023/12/28,19,54.716475870096815
27,2023/12/28,19,398.3517703279721
28,2023/12/28,19,40.433941274909074
29,2023/12/28,19,468.54317241265295
30,2023/12/28,19,254.51011220360547
31,2023/12/28,19,977.4606171790683
32,2023/12/28,19,214.10932204409775
34,2023/12/28,19,475.7514831754025
35,2023/12/28,19,2664.0061491052343
36,2023/12/28,19,29.09475520018469
37,2023/12/28,19,66.90310846061683
38,2023/12/28,19,195.18734022205305
39,2023/12/28,19,177.98044225933378
40,2023/12/28,19,173.87871673244834
41,2023/12/28,19,20.02500760830035
43,2023/12/28,19,103.9399882579847
44,2023/12/28,19,1965.0342516797928
46,2023/12/28,19,251.80574501123584
47,2023/12/28,19,1753.6145941348639
48,2023/12/28,19,36.41988657577177
49,2023/12/28,19,169.19571997975555
51,2023/12/28,19,386.12008508365284
52,2023/12/28,19,278.07254002674756
53,2023/12/28,19,2896.316692158581
54,2023/12/28,19,602.0869511745793
55,2023/12/28,19,24.69292529814622
56,2023/12/28,19,111.59104498334248
57,2023/12/28,19,361.1809141
58,2023/12/28,19,214.7856583306549
60,2023/12/28,19,4459.080587
61,2023/12/28,19,60.77742320927424
63,2023/12/28,19,56.597535424070365
66,2023/12/28,19,10.181516952740555
68,2023/12/28,19,251.38885916309266
1,2023/12/28,20,2609.478024671279
2,2023/12/28,20,471.7431622870336
3,2023/12/28,20,900.1541790948173
4,2023/12/28,20,1691.027308693233
5,2023/12/28,20,1742.2527472801612
6,2023/12/28,20,3289.4722899657245
7,2023/12/28,20,1803.0703520530446
8,2023/12/28,20,3161.861657566715
9,2023/12/28,20,962.1419623
10,2023/12/28,20,4851.044163552216
12,2023/12/28,20,333.4915922349915
14,2023/12/28,20,75.38683705168474
15,2023/12/28,20,95.65696104874681
16,2023/12/28,20,116.52031656005893
17,2023/12/28,20,2415.4950617905406
18,2023/12/28,20,178.98835070603636
19,2023/12/28,20,428.3184017
20,2023/12/28,20,16.246210230533446
21,2023/12/28,20,135.18500355517475
22,2023/12/28,20,491.2411076798774
23,2023/12/28,20,170.19956771241345
24,2023/12/28,20,20.423999386086226
25,2023/12/28,20,4682.627317198719
26,2023/12/28,20,19.02671454350849
27,2023/12/28,20,255.88562568813646
28,2023/12/28,20,58.40447064470108
29,2023/12/28,20,502.58290537192727
30,2023/12/28,20,154.83629129384207
31,2023/12/28,20,822.6896145
32,2023/12/28,20,251.1378050575502
34,2023/12/28,20,393.18180363124367
35,2023/12/28,20,2973.395469115786
36,2023/12/28,20,65.63234019122183
37,2023/12/28,20,92.79390532127628
38,2023/12/28,20,207.78379900505948
39,2023/12/28,20,166.26351515630105
40,2023/12/28,20,162.0070278708333
41,2023/12/28,20,115.7484125288882
43,2023/12/28,20,36.135378565774545
44,2023/12/28,20,2723.047991246973
46,2023/12/28,20,972.2634964092986
47,2023/12/28,20,2329.2351263233754
48,2023/12/28,20,6.453926817127324
49,2023/12/28,20,614.9168745
51,2023/12/28,20,618.4422950611654
52,2023/12/28,20,246.41907781463067
53,2023/12/28,20,4059.4538008956124
54,2023/12/28,20,578.2441316782503
55,2023/12/28,20,13.527682908672059
56,2023/12/28,20,115.76963260784372
57,2023/12/28,20,324.28149825076207
58,2023/12/28,20,77.59850018029175
60,2023/12/28,20,4570.201741978634
61,2023/12/28,20,50.211787461083304
63,2023/12/28,20,7.3568564197101916
66,2023/12/28,20,14.22836046549212
68,2023/12/28,20,17.00560449768313
1,2023/12/28,21,2609.5302910051632
2,2023/12/28,21,515.7148414021851
3,2023/12/28,21,1026.471278282308
4,2023/12/28,21,1647.0881570874608
5,2023/12/28,21,1425.3305639881244
6,2023/12/28,21,3378.5708336570938
7,2023/12/28,21,1814.6453206376602
8,2023/12/28,21,3158.0525688950197
9,2023/12/28,21,541.6470477
10,2023/12/28,21,4831.551711160925
12,2023/12/28,21,405.72747066886814
14,2023/12/28,21,49.147331037919365
15,2023/12/28,21,563.7543452641706
16,2023/12/28,21,119.3547512991789
17,2023/12/28,21,1729.4733300180658
18,2023/12/28,21,168.3066772014542
19,2023/12/28,21,319.18845890756705
20,2023/12/28,21,14.616664321392307
21,2023/12/28,21,134.24459964537408
22,2023/12/28,21,513.9588977624337
23,2023/12/28,21,189.80423553869738
24,2023/12/28,21,15.891769225488924
25,2023/12/28,21,4723.660629085386
26,2023/12/28,21,14.95311107963749
27,2023/12/28,21,261.4071492711645
28,2023/12/28,21,63.04100835435512
29,2023/12/28,21,504.9496987512075
30,2023/12/28,21,167.9144540364013
31,2023/12/28,21,473.1003550170978
32,2023/12/28,21,208.35285443640976
34,2023/12/28,21,597.3957651832517
35,2023/12/28,21,3126.9800121764333
36,2023/12/28,21,64.09253813394648
37,2023/12/28,21,95.67569952073671
38,2023/12/28,21,220.61720984245378
39,2023/12/28,21,173.0226941697248
40,2023/12/28,21,199.25587881204402
41,2023/12/28,21,143.09747542932803
43,2023/12/28,21,36.652125877602494
44,2023/12/28,21,2808.1879870775565
46,2023/12/28,21,973.3626475788892
47,2023/12/28,21,2324.280766189455
48,2023/12/28,21,6.546397055222562
49,2023/12/28,21,706.3234727676969
51,2023/12/28,21,733.1029258
52,2023/12/28,21,245.2597805233736
53,2023/12/28,21,4102.403146387153
54,2023/12/28,21,620.6484821863631
55,2023/12/28,21,13.527682908672059
56,2023/12/28,21,114.5705692260915
57,2023/12/28,21,324.0666536090029
58,2023/12/28,21,2.787768851034401
60,2023/12/28,21,4568.539194992207
61,2023/12/28,21,59.559322263769886
63,2023/12/28,21,7.872788049
66,2023/12/28,21,14.423817553007709
68,2023/12/28,21,17.179291812941994
1,2023/12/28,22,2728.1042330015603
2,2023/12/28,22,522.7898042963792
3,2023/12/28,22,536.4024119047771
4,2023/12/28,22,1665.0117471243593
5,2023/12/28,22,815.9543551609398
6,2023/12/28,22,3202.495954266244
7,2023/12/28,22,2286.1290124302836
8,2023/12/28,22,3161.511713201087
9,2023/12/28,22,544.5734162844524
10,2023/12/28,22,4528.963920425902
12,2023/12/28,22,433.0767515320543
14,2023/12/28,22,41.731223126645055
15,2023/12/28,22,560.5402660154152
16,2023/12/28,22,119.60623453514035
17,2023/12/28,22,1297.8460199553372
18,2023/12/28,22,168.83703187567076
19,2023/12/28,22,318.9678092892297
20,2023/12/28,22,14.43778120450919
21,2023/12/28,22,107.3652463562786
22,2023/12/28,22,705.5556927381375
23,2023/12/28,22,199.3760524958357
24,2023/12/28,22,15.57535562057532
25,2023/12/28,22,4724.505837560235
26,2023/12/28,22,16.18486874247274
27,2023/12/28,22,266.4710640295466
28,2023/12/28,22,64.80586377006664
29,2023/12/28,22,509.1977229
30,2023/12/28,22,172.95277574976092
31,2023/12/28,22,391.58478922327066
32,2023/12/28,22,139.6966088458854
34,2023/12/28,22,608.0058409057016
35,2023/12/28,22,3255.0074658211192
36,2023/12/28,22,65.19821047723447
37,2023/12/28,22,117.1256611287412
38,2023/12/28,22,289.6986125383556
39,2023/12/28,22,173.52893868728373
40,2023/12/28,22,205.47201654502717
41,2023/12/28,22,147.38712503796222
43,2023/12/28,22,36.652125877602494
44,2023/12/28,22,2480.532462
46,2023/12/28,22,1209.0145080079028
47,2023/12/28,22,2989.367264292981
48,2023/12/28,22,8.273030378216777
49,2023/12/28,22,161.85617797336627
51,2023/12/28,22,478.4015495909051
52,2023/12/28,22,240.54037414305415
53,2023/12/28,22,4257.635508191414
54,2023/12/28,22,659.2134249854811
55,2023/12/28,22,16.663787137192077
56,2023/12/28,22,112.27969927460273
57,2023/12/28,22,244.16198352419408
58,2023/12/28,22,2.7008947783423287
60,2023/12/28,22,4455.171631108517
61,2023/12/28,22,59.69376672412832
63,2023/12/28,22,9.580396983875492
66,2023/12/28,22,15.620536051943658
68,2023/12/28,22,18.430042562846896
1,2023/12/28,23,2833.3331336456945
2,2023/12/28,23,407.2118003948389
3,2023/12/28,23,458.06481107351516
4,2023/12/28,23,3474.0827803843144
5,2023/12/28,23,1817.2549293155996
6,2023/12/28,23,1287.022563394103
7,2023/12/28,23,2535.403593697966
8,2023/12/28,23,2574.978258021332
9,2023/12/28,23,973.4501030712144
10,2023/12/28,23,4414.063574804313
12,2023/12/28,23,448.4602845482079
14,2023/12/28,23,20.43688768666887
15,2023/12/28,23,236.9308691958861
16,2023/12/28,23,119.60623453514035
17,2023/12/28,23,1305.6529847492711
18,2023/12/28,23,885.7414906312279
19,2023/12/28,23,610.6149719833547
20,2023/12/28,23,19.917010453299145
21,2023/12/28,23,105.9364395797877
22,2023/12/28,23,710.3406442933398
23,2023/12/28,23,204.01708085009673
24,2023/12/28,23,23.77865326871843
25,2023/12/28,23,4368.372160836953
26,2023/12/28,23,55.522493383956146
27,2023/12/28,23,496.4771074
28,2023/12/28,23,60.80361665851479
29,2023/12/28,23,686.7515323
30,2023/12/28,23,115.46849468278357
31,2023/12/28,23,307.31910548485683
32,2023/12/28,23,126.66830151045772
34,2023/12/28,23,610.5590834132743
35,2023/12/28,23,1914.545308592252
36,2023/12/28,23,55.35778969463932
37,2023/12/28,23,109.6439562
38,2023/12/28,23,230.3795403798637
39,2023/12/28,23,174.92426014666432
40,2023/12/28,23,205.49852611552203
41,2023/12/28,23,147.42660683067933
43,2023/12/28,23,36.652125877602494
44,2023/12/28,23,1191.3801231885823
46,2023/12/28,23,1747.7462945277985
47,2023/12/28,23,2985.813499827802
48,2023/12/28,23,8.273030378216777
49,2023/12/28,23,134.47592218701487
51,2023/12/28,23,1074.7327619923947
52,2023/12/28,23,236.24097144438483
53,2023/12/28,23,4250.300207994431
54,2023/12/28,23,661.8863617
55,2023/12/28,23,62.10503646785965
56,2023/12/28,23,185.41165840467121
57,2023/12/28,23,485.88445939547574
58,2023/12/28,23,123.80531424914354
60,2023/12/28,23,4459.942016956701
61,2023/12/28,23,79.03776353279143
63,2023/12/28,23,85.83765509076639
66,2023/12/28,23,138.48116187999148
68,2023/12/28,23,170.41726716798257
1,2023/12/29,0,3044.539472838458
2,2023/12/29,0,107.14938307367179
3,2023/12/29,0,359.3305768945441
4,2023/12/29,0,546.1897792662135
5,2023/12/29,0,1873.708723626485
6,2023/12/29,0,1841.781324977971
7,2023/12/29,0,2171.883552456922
8,2023/12/29,0,2164.8712213406816
9,2023/12/29,0,2295.628722187245
10,2023/12/29,0,2876.479560280089
12,2023/12/29,0,464.24501239873365
14,2023/12/29,0,315.1560644315565
15,2023/12/29,0,315.1560644315565
16,2023/12/29,0,35.51002538
17,2023/12/29,0,891.6314809
18,2023/12/29,0,112.30264130748311
19,2023/12/29,0,155.62730157234802
20,2023/12/29,0,148.48878837171443
21,2023/12/29,0,15.873261614923615
22,2023/12/29,0,25.618097207783084
23,2023/12/29,0,10.500810772088307
24,2023/12/29,0,222.76624028657136
25,2023/12/29,0,3551.836121684124
26,2023/12/29,0,3041.7792664565136
27,2023/12/29,0,65.96257056378793
28,2023/12/29,0,65.57697710096419
29,2023/12/29,0,144.44829079059906
30,2023/12/29,0,119.18630071161914
31,2023/12/29,0,84.37231581
32,2023/12/29,0,33.39495154
34,2023/12/29,0,491.2910026551355
35,2023/12/29,0,588.7932763699918
36,2023/12/29,0,251.23679823865973
37,2023/12/29,0,216.19350155596277
38,2023/12/29,0,262.5358656616284
39,2023/12/29,0,119.47725252760836
40,2023/12/29,0,134.79348154644074
41,2023/12/29,0,134.79348154644074
43,2023/12/29,0,149.5200258466466
44,2023/12/29,0,153.94905198536296
46,2023/12/29,0,2790.8831988807196
47,2023/12/29,0,2790.8831988807196
48,2023/12/29,0,238.82519277440477
49,2023/12/29,0,260.3802125
51,2023/12/29,0,1080.0885675780478
52,2023/12/29,0,7.462816686010503
53,2023/12/29,0,1438.4854888223038
54,2023/12/29,0,131.0023911410526
55,2023/12/29,0,131.0023911410526
56,2023/12/29,0,3.6375114519063794
57,2023/12/29,0,709.8366492517908
58,2023/12/29,0,5.898323781958127
60,2023/12/29,0,4495.4811705217335
61,2023/12/29,0,28.515462453826796
63,2023/12/29,0,179.6602624
66,2023/12/29,0,23.329364624149893
68,2023/12/29,0,5.668007855601628
1,2023/12/29,1,3044.922677423728
2,2023/12/29,1,186.65246919487473
3,2023/12/29,1,493.547313
4,2023/12/29,1,632.2190375496317
5,2023/12/29,1,1716.169132204683
6,2023/12/29,1,1713.6882165651432
7,2023/12/29,1,2505.3771640757996
8,2023/12/29,1,2772.0030514954083
9,2023/12/29,1,2393.7368929883883
10,2023/12/29,1,1880.3656339614442
12,2023/12/29,1,464.24501239873365
14,2023/12/29,1,323.1827557317189
15,2023/12/29,1,323.1827557317189
16,2023/12/29,1,141.24562321900754
17,2023/12/29,1,932.6536568519618
18,2023/12/29,1,35.70065152884488
19,2023/12/29,1,35.061707240974854
20,2023/12/29,1,35.084591859494275
21,2023/12/29,1,21.874145782359765
22,2023/12/29,1,93.81178865235275
23,2023/12/29,1,59.077407924014864
24,2023/12/29,1,236.07460590512633
25,2023/12/29,1,1742.6197279592734
26,2023/12/29,1,1302.7640946656245
27,2023/12/29,1,33.740013936543704
28,2023/12/29,1,41.14941320367309
29,2023/12/29,1,36.48286780051765
30,2023/12/29,1,22.61511005
31,2023/12/29,1,107.84001700571807
32,2023/12/29,1,46.399168508487115
34,2023/12/29,1,321.2304129761722
35,2023/12/29,1,1857.848972700719
36,2023/12/29,1,298.58366760753466
37,2023/12/29,1,71.35459112752264
38,2023/12/29,1,71.35459112752264
39,2023/12/29,1,98.33053156534015
40,2023/12/29,1,93.03935836570523
41,2023/12/29,1,93.03935836570523
43,2023/12/29,1,2.4495290247773487
44,2023/12/29,1,2.4495290247773487
46,2023/12/29,1,2806.064191429412
47,2023/12/29,1,2806.064191429412
48,2023/12/29,1,199.26297260055327
49,2023/12/29,1,462.09384744813906
51,2023/12/29,1,971.6268658289546
52,2023/12/29,1,76.99267171863706
53,2023/12/29,1,689.2917837805973
54,2023/12/29,1,107.82131783116304
55,2023/12/29,1,107.82131783116304
56,2023/12/29,1,25.341340885434153
57,2023/12/29,1,690.7521784208863
58,2023/12/29,1,5.898323781958127
60,2023/12/29,1,2162.1301763481397
61,2023/12/29,1,101.96017131369108
63,2023/12/29,1,275.6273121243903
66,2023/12/29,1,63.44982347577105
68,2023/12/29,1,46.906829057179216
1,2023/12/29,2,2974.8187283175557
2,2023/12/29,2,326.67171006838095
3,2023/12/29,2,1043.245195107682
4,2023/12/29,2,933.2398979869934
5,2023/12/29,2,1925.518463288407
6,2023/12/29,2,1967.9343987172585
7,2023/12/29,2,2578.9147976669296
8,2023/12/29,2,2807.1593034797716
9,2023/12/29,2,2390.0599785960417
10,2023/12/29,2,1865.7945867539588
12,2023/12/29,2,461.59548870566255
14,2023/12/29,2,91.79327242371487
15,2023/12/29,2,91.79327242371487
16,2023/12/29,2,212.63409251507363
17,2023/12/29,2,1210.2551846757474
18,2023/12/29,2,75.23182156872727
19,2023/12/29,2,74.29512013241381
20,2023/12/29,2,73.46662811257808
21,2023/12/29,2,43.12660904024886
22,2023/12/29,2,141.3134300880852
23,2023/12/29,2,102.97507108764091
24,2023/12/29,2,208.48275710557277
25,2023/12/29,2,1046.5638633919339
26,2023/12/29,2,849.5896915
27,2023/12/29,2,41.69661870648258
28,2023/12/29,2,57.28035684287341
29,2023/12/29,2,56.105500344071686
30,2023/12/29,2,48.59582498538963
31,2023/12/29,2,673.0436160703367
32,2023/12/29,2,314.1202315215191
34,2023/12/29,2,331.14704123693855
35,2023/12/29,2,1457.6994395349795
36,2023/12/29,2,239.95964561142017
37,2023/12/29,2,55.83309014633636
38,2023/12/29,2,55.83309014633636
39,2023/12/29,2,63.087075488446125
40,2023/12/29,2,61.112063242830715
41,2023/12/29,2,61.112063242830715
43,2023/12/29,2,2.626123158
44,2023/12/29,2,2.626123158
46,2023/12/29,2,2807.3774553183007
47,2023/12/29,2,2807.3774553183007
48,2023/12/29,2,200.4027975
49,2023/12/29,2,494.6594976252458
51,2023/12/29,2,955.6116044
52,2023/12/29,2,82.79363274
53,2023/12/29,2,708.5023672942373
54,2023/12/29,2,98.47329121497548
55,2023/12/29,2,98.47329121497548
56,2023/12/29,2,25.947098461191725
57,2023/12/29,2,733.7289262659363
58,2023/12/29,2,5.898323781958127
60,2023/12/29,2,5035.627262043842
61,2023/12/29,2,220.10528083949902
63,2023/12/29,2,403.59398156508223
66,2023/12/29,2,105.08872354946166
68,2023/12/29,2,88.94948882692448
1,2023/12/29,3,2978.4312103670313
2,2023/12/29,3,397.8098767476835
3,2023/12/29,3,1729.0420566661894
4,2023/12/29,3,1181.173693175686
5,2023/12/29,3,1946.2757669327734
6,2023/12/29,3,2001.9019793000716
7,2023/12/29,3,2153.3188759810673
8,2023/12/29,3,2158.1668226769875
9,2023/12/29,3,2288.8571402004945
10,2023/12/29,3,1623.101942183955
12,2023/12/29,3,473.7046347246189
14,2023/12/29,3,52.24838178597622
15,2023/12/29,3,52.24838178597622
16,2023/12/29,3,218.69769426469026
17,2023/12/29,3,1293.652050519461
18,2023/12/29,3,84.42064197
19,2023/12/29,3,81.64927154373804
20,2023/12/29,3,81.40585853624798
21,2023/12/29,3,51.49318736870219
22,2023/12/29,3,155.9019560032518
23,2023/12/29,3,118.52804432179522
24,2023/12/29,3,217.7102103535404
25,2023/12/29,3,1101.5222368918662
26,2023/12/29,3,893.9954387947314
27,2023/12/29,3,42.11333663009986
28,2023/12/29,3,59.299719936866104
29,2023/12/29,3,55.24080993077242
30,2023/12/29,3,36.33861274054455
31,2023/12/29,3,1038.963112078527
32,2023/12/29,3,391.8829019885493
34,2023/12/29,3,411.48866986372377
35,2023/12/29,3,1386.4871808003988
36,2023/12/29,3,245.55426016077956
37,2023/12/29,3,42.657223184998834
38,2023/12/29,3,42.657223184998834
39,2023/12/29,3,44.90505280799722
40,2023/12/29,3,43.96874308551773
41,2023/12/29,3,43.96874308551773
43,2023/12/29,3,11.94966846236648
44,2023/12/29,3,15.908943187641201
46,2023/12/29,3,2768.7076785391077
47,2023/12/29,3,2768.7076785391077
48,2023/12/29,3,200.6423949431498
49,2023/12/29,3,780.4379023603672
51,2023/12/29,3,1042.1600279513555
52,2023/12/29,3,79.22954916
53,2023/12/29,3,536.0933942188018
54,2023/12/29,3,88.71872933903947
55,2023/12/29,3,88.71872933903947
56,2023/12/29,3,25.947098461191725
57,2023/12/29,3,1024.6015046919333
58,2023/12/29,3,5.898323781958127
60,2023/12/29,3,5035.627262043842
61,2023/12/29,3,212.72062327268847
63,2023/12/29,3,396.8550906649384
66,2023/12/29,3,98.47322789635952
68,2023/12/29,3,83.12664739000795
1,2023/12/29,4,2866.321788607528
2,2023/12/29,4,583.2901142285755
3,2023/12/29,4,1921.2736190644093
4,2023/12/29,4,2949.7533219729166
5,2023/12/29,4,1905.3817419811894
6,2023/12/29,4,1894.7103729344287
7,2023/12/29,4,1790.1217631855377
8,2023/12/29,4,1882.7113467735355
9,2023/12/29,4,1979.709138
10,2023/12/29,4,1713.7483874129612
12,2023/12/29,4,462.0352630241054
14,2023/12/29,4,50.67890949715394
15,2023/12/29,4,50.67890949715394
16,2023/12/29,4,218.69769426469026
17,2023/12/29,4,1330.2262996862364
18,2023/12/29,4,90.75320404291672
19,2023/12/29,4,85.30535255123493
20,2023/12/29,4,84.61451357045699
21,2023/12/29,4,53.833268903954384
22,2023/12/29,4,155.42519717978865
23,2023/12/29,4,118.05128549833199
24,2023/12/29,4,220.8702063321465
25,2023/12/29,4,1113.8098481702923
26,2023/12/29,4,902.7834732935087
27,2023/12/29,4,42.94247369569643
28,2023/12/29,4,60.00759957905817
29,2023/12/29,4,54.46486358325175
30,2023/12/29,4,35.981578289131264
31,2023/12/29,4,1047.1771411070013
32,2023/12/29,4,395.4467395543651
34,2023/12/29,4,411.48866986372377
35,2023/12/29,4,1368.080894363774
36,2023/12/29,4,242.1251079
37,2023/12/29,4,42.657223184998834
38,2023/12/29,4,42.657223184998834
39,2023/12/29,4,44.90505280799722
40,2023/12/29,4,43.96874308551773
41,2023/12/29,4,43.96874308551773
43,2023/12/29,4,11.94966846236648
44,2023/12/29,4,15.908943187641201
46,2023/12/29,4,2278.313753429894
47,2023/12/29,4,2278.313753429894
48,2023/12/29,4,200.91930881874788
49,2023/12/29,4,643.7324158663324
51,2023/12/29,4,1024.0590847089452
52,2023/12/29,4,31.346586904563665
53,2023/12/29,4,408.3069428465713
54,2023/12/29,4,84.61496425958028
55,2023/12/29,4,84.61496425958028
56,2023/12/29,4,25.844771463141043
57,2023/12/29,4,1022.2224156605945
58,2023/12/29,4,5.898323781958127
60,2023/12/29,4,3969.5938352476596
61,2023/12/29,4,219.25792448872977
63,2023/12/29,4,403.3923918809798
66,2023/12/29,4,105.29697624285656
68,2023/12/29,4,90.51662037418619
1,2023/12/29,5,2290.927967776121
2,2023/12/29,5,797.4752547121477
3,2023/12/29,5,907.1722549440659
4,2023/12/29,5,1481.112027354205
5,2023/12/29,5,1475.999228101182
6,2023/12/29,5,1437.4679490309607
7,2023/12/29,5,1571.8668996438378
8,2023/12/29,5,1150.7658071141263
9,2023/12/29,5,1151.777245884664
10,2023/12/29,5,1965.8097523029812
12,2023/12/29,5,445.90975429701126
14,2023/12/29,5,53.27081878612205
15,2023/12/29,5,53.27081878612205
16,2023/12/29,5,220.17228058033544
17,2023/12/29,5,998.2259348
18,2023/12/29,5,92.89488138491903
19,2023/12/29,5,87.44702989323724
20,2023/12/29,5,86.75619091
21,2023/12/29,5,56.65979228253659
22,2023/12/29,5,159.93769963582557
23,2023/12/29,5,115.80046907934421
24,2023/12/29,5,146.43366920136884
25,2023/12/29,5,385.6549911001636
26,2023/12/29,5,407.16425725646593
27,2023/12/29,5,39.57371101471176
28,2023/12/29,5,55.00683525631522
29,2023/12/29,5,51.057488706862756
30,2023/12/29,5,33.89690919959181
31,2023/12/29,5,1040.129506415047
32,2023/12/29,5,399.7353549926353
34,2023/12/29,5,410.74903218256435
35,2023/12/29,5,1376.1792808901914
36,2023/12/29,5,249.31051893094073
37,2023/12/29,5,48.555391316866974
38,2023/12/29,5,48.753280205755864
39,2023/12/29,5,50.89919286968993
40,2023/12/29,5,49.962883147210434
41,2023/12/29,5,49.962883147210434
43,2023/12/29,5,18.390291512156193
44,2023/12/29,5,22.103146484344503
46,2023/12/29,5,1871.5026478799382
47,2023/12/29,5,1878.336933594224
48,2023/12/29,5,198.03524893955898
49,2023/12/29,5,617.3014103431984
51,2023/12/29,5,612.8255745667475
52,2023/12/29,5,29.036328449640404
53,2023/12/29,5,572.9208536794049
54,2023/12/29,5,84.66710378755253
55,2023/12/29,5,84.66710378755253
56,2023/12/29,5,25.390845537215117
57,2023/12/29,5,274.9816110527503
58,2023/12/29,5,8.761312979
60,2023/12/29,5,2213.775624827054
61,2023/12/29,5,222.09163999544535
63,2023/12/29,5,404.2692425629775
66,2023/12/29,5,149.64393560878128
68,2023/12/29,5,142.7533245229256
1,2023/12/29,6,243.69573254150825
2,2023/12/29,6,261.76573765969454
3,2023/12/29,6,38.12620627286045
4,2023/12/29,6,37.87262082982334
5,2023/12/29,6,47.10356947
6,2023/12/29,6,49.57427154097568
7,2023/12/29,6,108.0308291404936
8,2023/12/29,6,79.18940189009602
9,2023/12/29,6,87.81953041499885
10,2023/12/29,6,382.6079133662256
12,2023/12/29,6,149.9890186020641
14,2023/12/29,6,138.0633351648892
15,2023/12/29,6,105.28653967934345
16,2023/12/29,6,125.21869564114134
17,2023/12/29,6,302.4039947
18,2023/12/29,6,108.25990872173092
19,2023/12/29,6,140.0757372745693
20,2023/12/29,6,11.302664113410547
21,2023/12/29,6,10.935998345726949
22,2023/12/29,6,36.75199467807377
23,2023/12/29,6,19.671028583809967
24,2023/12/29,6,20.55439406
25,2023/12/29,6,20.845590660488465
26,2023/12/29,6,28.661812119959475
27,2023/12/29,6,76.47202940309845
28,2023/12/29,6,85.98006668159987
29,2023/12/29,6,133.04479677576893
30,2023/12/29,6,175.91009863856422
31,2023/12/29,6,642.3134412438186
32,2023/12/29,6,585.4240447925794
34,2023/12/29,6,509.40409760680933
35,2023/12/29,6,45.84930328206642
36,2023/12/29,6,72.61439356054098
37,2023/12/29,6,78.72837752453205
38,2023/12/29,6,88.86196940876745
39,2023/12/29,6,20.313348652797792
40,2023/12/29,6,22.77881651329139
41,2023/12/29,6,26.607550545825816
43,2023/12/29,6,62.78348938
44,2023/12/29,6,9.577553635541033
46,2023/12/29,6,1.0672307129729712
47,2023/12/29,6,1.0672307129729712
48,2023/12/29,6,63.252345778395075
49,2023/12/29,6,56.0345681
51,2023/12/29,6,11.840527870722497
52,2023/12/29,6,40.56141170288828
53,2023/12/29,6,112.91031276280819
54,2023/12/29,6,78.72994110423711
55,2023/12/29,6,68.69755883176263
56,2023/12/29,6,30.944581854691496
57,2023/12/29,6,23.829997930097726
58,2023/12/29,6,20.45506960148599
60,2023/12/29,6,109.32959567629943
61,2023/12/29,6,62.934648060468035
63,2023/12/29,6,142.72349409077088
66,2023/12/29,6,26.331675589598373
68,2023/12/29,6,8.170884525470312
1,2023/12/29,7,995.5717616377298
2,2023/12/29,7,264.31408559404656
3,2023/12/29,7,37.87487524258455
4,2023/12/29,7,21.149455551517473
5,2023/12/29,7,26.134867897818285
6,2023/12/29,7,36.45827008132012
7,2023/12/29,7,38.07040637532533
8,2023/12/29,7,19.624723106329157
9,2023/12/29,7,1248.7780202196982
10,2023/12/29,7,13.470713659575368
12,2023/12/29,7,110.01015334774848
14,2023/12/29,7,92.58579935160029
15,2023/12/29,7,59.36124123979192
16,2023/12/29,7,79.26790330227932
17,2023/12/29,7,437.6274808497651
18,2023/12/29,7,88.22786338122067
19,2023/12/29,7,172.87024203041813
20,2023/12/29,7,110.14130404557449
21,2023/12/29,7,133.17922088739144
22,2023/12/29,7,211.54259764039057
23,2023/12/29,7,76.15543833515298
24,2023/12/29,7,260.8184655298461
25,2023/12/29,7,254.18997918110307
26,2023/12/29,7,253.8498730336536
27,2023/12/29,7,66.53798304
28,2023/12/29,7,72.41387945220845
29,2023/12/29,7,49.69393574438834
30,2023/12/29,7,72.54253988960677
31,2023/12/29,7,108.52750322113097
32,2023/12/29,7,120.85528739675249
34,2023/12/29,7,285.3713050595981
35,2023/12/29,7,37.87716708703942
36,2023/12/29,7,64.95421843276911
37,2023/12/29,7,78.38177748387783
38,2023/12/29,7,88.51536936811323
39,2023/12/29,7,19.434113726103195
40,2023/12/29,7,23.125349779815426
41,2023/12/29,7,26.954083812349857
43,2023/12/29,7,63.86290029298687
44,2023/12/29,7,10.803808354271656
46,2023/12/29,7,1.321909604
47,2023/12/29,7,1.321909604
48,2023/12/29,7,51.23409699136783
49,2023/12/29,7,24.47169573596749
51,2023/12/29,7,6.238642024527991
52,2023/12/29,7,88.42979285233585
53,2023/12/29,7,103.33955248744748
54,2023/12/29,7,127.68689247495716
55,2023/12/29,7,152.86541746669332
56,2023/12/29,7,50.72740872
57,2023/12/29,7,101.40136714022664
58,2023/12/29,7,68.36874361099903
60,2023/12/29,7,983.0033895040709
